Parameters,PDB_ID,Pocket,Pocket_Type,Ligand_Overlap,Pocket_Overlap,Center_Offset,Volume_Ratio,PDB_count,PocNum_Max
m2.6_M5.6_i20_D2.2,6UBU,1,Known,1,0.47,2.24,,13,11
m2.6_M5.6_i20_D2.2,6UBU,2,Novel,0,0,13.9,,13,11
m2.6_M5.6_i20_D2.2,6UBU,3,Novel,0,0,31.6,,13,11
m2.6_M5.6_i20_D2.2,6UBU,4,Novel,0,0,11.1,,13,11
m2.6_M5.6_i20_D2.2,6UBU,5,Novel,0,0,36.2,,13,11
m2.6_M5.6_i20_D2.2,6UBU,6,Novel,0,0,36.4,,13,11
m2.6_M5.6_i20_D2.2,6UBU,7,Novel,0,0,17.5,,13,11
m2.6_M5.6_i20_D2.2,6UBU,8,Novel,0,0,27,,13,11
m2.6_M5.6_i20_D2.2,6UBU,9,Novel,0,0,14.6,,13,11
m2.6_M5.6_i20_D2.2,6UBU,10,Novel,0,0,25,,13,11
m2.6_M5.6_i20_D2.2,6UBU,11,Novel,0,0,22.7,,13,11
m2.6_M5.6_i20_D2.2,7ELR,1,Known,1,0.519,0.705,,13,5
m2.6_M5.6_i20_D2.2,7ELR,2,Novel,0,0,13.8,,13,5
m2.6_M5.6_i20_D2.2,7ELR,3,Novel,0,0,9.04,,13,5
m2.6_M5.6_i20_D2.2,7ELR,4,Novel,0,0,9.65,,13,5
m2.6_M5.6_i20_D2.2,7ELR,5,Novel,0,0,14.9,,13,5
m2.6_M5.6_i20_D2.2,8D2B,2,Novel,0,0,13,,13,4
m2.6_M5.6_i20_D2.2,8D2B,3,Novel,0,0,14.8,,13,4
m2.6_M5.6_i20_D2.2,8D2B,4,Novel,0,0,14.1,,13,4
m2.6_M5.6_i20_D2.2,8D2B,1,Overlap,0.696,0.494,6.41,,13,4
m2.6_M5.6_i20_D2.4,1F27,1,Known,0.75,0.546,3.55,,13,3
m2.6_M5.6_i20_D2.4,1F27,2,Novel,0,0,11.8,,13,3
m2.6_M5.6_i20_D2.4,1F27,3,Novel,0,0,17.9,,13,3
m2.6_M5.6_i20_D2.4,1Q8N,1,Known,1,0.339,0.821,,13,6
m2.6_M5.6_i20_D2.4,1Q8N,2,Novel,0,0,16.2,,13,6
m2.6_M5.6_i20_D2.4,1Q8N,3,Novel,0,0,23.6,,13,6
m2.6_M5.6_i20_D2.4,1Q8N,4,Novel,0,0,13.7,,13,6
m2.6_M5.6_i20_D2.4,1Q8N,5,Novel,0,0,11.3,,13,6
m2.6_M5.6_i20_D2.4,1Q8N,6,Novel,0,0,17.4,,13,6
m2.6_M5.6_i20_D2.4,2GDI,1,Known,0.615,0.439,4.22,,13,18
m2.6_M5.6_i20_D2.4,2GDI,2,Novel,0.0769,0.0194,12.2,,13,18
m2.6_M5.6_i20_D2.4,2GDI,3,Novel,0.0385,0.0588,9.61,,13,18
m2.6_M5.6_i20_D2.4,2GDI,4,Novel,0,0,14,,13,18
m2.6_M5.6_i20_D2.4,2GDI,5,Novel,0,0,10.4,,13,18
m2.6_M5.6_i20_D2.4,2GDI,6,Novel,0,0,16.1,,13,18
m2.6_M5.6_i20_D2.4,2GDI,7,Novel,0,0,32.4,,13,18
m2.6_M5.6_i20_D2.4,2GDI,8,Novel,0,0,19.2,,13,18
m2.6_M5.6_i20_D2.4,2GDI,9,Novel,0,0,25,,13,18
m2.6_M5.6_i20_D2.4,2GDI,10,Novel,0,0,15,,13,18
m2.6_M5.6_i20_D2.4,2GDI,11,Novel,0,0,8.37,,13,18
m2.6_M5.6_i20_D2.4,2GDI,12,Novel,0.0385,0.19,10.2,,13,18
m2.6_M5.6_i20_D2.4,2GDI,13,Novel,0,0,12.8,,13,18
m2.6_M5.6_i20_D2.4,2GDI,14,Novel,0,0,11.3,,13,18
m2.6_M5.6_i20_D2.4,2GDI,15,Novel,0,0,31,,13,18
m2.6_M5.6_i20_D2.4,2GDI,16,Novel,0,0,22.8,,13,18
m2.6_M5.6_i20_D2.4,2GDI,17,Novel,0,0,18.9,,13,18
m2.6_M5.6_i20_D2.4,2GDI,18,Novel,0,0,24.1,,13,18
m2.6_M5.6_i20_D2.4,3E5C,2,Known,0.778,0.685,4.75,,13,6
m2.6_M5.6_i20_D2.4,3E5C,6,Known,0.37,0.564,3.58,,13,6
m2.6_M5.6_i20_D2.4,3E5C,1,Novel,0,0,10.9,,13,6
m2.6_M5.6_i20_D2.4,3E5C,3,Novel,0,0,12.6,,13,6
m2.6_M5.6_i20_D2.4,3E5C,4,Novel,0,0,13,,13,6
m2.6_M5.6_i20_D2.4,3E5C,5,Novel,0,0,11.7,,13,6
m2.6_M5.6_i20_D2.4,3NPQ,1,Known,0.923,0.653,2.98,,13,8
m2.6_M5.6_i20_D2.4,3NPQ,2,Novel,0,0,20.8,,13,8
m2.6_M5.6_i20_D2.4,3NPQ,3,Novel,0,0,11.1,,13,8
m2.6_M5.6_i20_D2.4,3NPQ,4,Novel,0,0,8.18,,13,8
m2.6_M5.6_i20_D2.4,3NPQ,5,Novel,0,0,23.9,,13,8
m2.6_M5.6_i20_D2.4,3NPQ,6,Novel,0,0,16.1,,13,8
m2.6_M5.6_i20_D2.4,3NPQ,7,Novel,0,0,17.2,,13,8
m2.6_M5.6_i20_D2.4,3NPQ,8,Novel,0,0,24.1,,13,8
m2.6_M5.6_i20_D2.4,4B5R,9,Known,0.63,0.713,3.92,,13,13
m2.6_M5.6_i20_D2.4,4B5R,1,Novel,0,0,19.3,,13,13
m2.6_M5.6_i20_D2.4,4B5R,2,Novel,0,0,13.6,,13,13
m2.6_M5.6_i20_D2.4,4B5R,3,Novel,0,0,11.6,,13,13
m2.6_M5.6_i20_D2.4,4B5R,4,Novel,0,0,15.7,,13,13
m2.6_M5.6_i20_D2.4,4B5R,5,Novel,0,0,14.1,,13,13
m2.6_M5.6_i20_D2.4,4B5R,6,Novel,0,0,22,,13,13
m2.6_M5.6_i20_D2.4,4B5R,7,Novel,0,0,27.8,,13,13
m2.6_M5.6_i20_D2.4,4B5R,8,Novel,0,0,15.7,,13,13
m2.6_M5.6_i20_D2.4,4B5R,10,Novel,0,0,31.7,,13,13
m2.6_M5.6_i20_D2.4,4B5R,11,Novel,0,0,9.48,,13,13
m2.6_M5.6_i20_D2.4,4B5R,12,Novel,0,0,18.7,,13,13
m2.6_M5.6_i20_D2.4,4B5R,13,Novel,0,0,18.6,,13,13
m2.6_M5.6_i20_D2.4,4RZD,3,Known,1,0.878,1.49,,13,11
m2.6_M5.6_i20_D2.4,4RZD,1,Novel,0,0,13.1,,13,11
m2.6_M5.6_i20_D2.4,4RZD,2,Novel,0,0,10.8,,13,11
m2.6_M5.6_i20_D2.4,4RZD,4,Novel,0,0,20.6,,13,11
m2.6_M5.6_i20_D2.4,4RZD,5,Novel,0,0,38.2,,13,11
m2.6_M5.6_i20_D2.4,4RZD,6,Novel,0,0,21.6,,13,11
m2.6_M5.6_i20_D2.4,4RZD,7,Novel,0,0,20.1,,13,11
m2.6_M5.6_i20_D2.4,4RZD,8,Novel,0,0,12,,13,11
m2.6_M5.6_i20_D2.4,4RZD,9,Novel,0,0,50.2,,13,11
m2.6_M5.6_i20_D2.4,4RZD,10,Novel,0,0,12.8,,13,11
m2.6_M5.6_i20_D2.4,4RZD,11,Novel,0,0,40.4,,13,11
m2.6_M5.6_i20_D2.4,5KX9,2,Known,1,0.268,2.36,,13,19
m2.6_M5.6_i20_D2.4,5KX9,1,Novel,0,0,19.5,,13,19
m2.6_M5.6_i20_D2.4,5KX9,3,Novel,0,0,21.1,,13,19
m2.6_M5.6_i20_D2.4,5KX9,4,Novel,0,0,21.6,,13,19
m2.6_M5.6_i20_D2.4,5KX9,5,Novel,0,0,26.2,,13,19
m2.6_M5.6_i20_D2.4,5KX9,6,Novel,0,0,16.5,,13,19
m2.6_M5.6_i20_D2.4,5KX9,7,Novel,0,0,18.7,,13,19
m2.6_M5.6_i20_D2.4,5KX9,8,Novel,0,0,19.7,,13,19
m2.6_M5.6_i20_D2.4,5KX9,9,Novel,0,0,22.1,,13,19
m2.6_M5.6_i20_D2.4,5KX9,10,Novel,0,0,13.3,,13,19
m2.6_M5.6_i20_D2.4,5KX9,11,Novel,0,0,15.9,,13,19
m2.6_M5.6_i20_D2.4,5KX9,12,Novel,0.037,0.0116,10.4,,13,19
m2.6_M5.6_i20_D2.4,5KX9,13,Novel,0,0,17.7,,13,19
m2.6_M5.6_i20_D2.4,5KX9,14,Novel,0,0,17.6,,13,19
m2.6_M5.6_i20_D2.4,5KX9,15,Novel,0,0,27.6,,13,19
m2.6_M5.6_i20_D2.4,5KX9,16,Novel,0,0,10.3,,13,19
m2.6_M5.6_i20_D2.4,5KX9,17,Novel,0,0,12.8,,13,19
m2.6_M5.6_i20_D2.4,5KX9,18,Novel,0,0,21.7,,13,19
m2.6_M5.6_i20_D2.4,5KX9,19,Novel,0,0,25.9,,13,19
m2.6_M5.6_i20_D2.4,6FZ0,4,Known,0.704,0.92,3.72,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,1,Novel,0,0,8.99,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,3,Novel,0,0,15.5,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,5,Novel,0,0,11,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,6,Novel,0,0,12.3,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,7,Novel,0,0,28.5,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,8,Novel,0,0,15.3,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,9,Novel,0,0,12.8,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,10,Novel,0,0,17,,13,10
m2.6_M5.6_i20_D2.4,6FZ0,2,Overlap,0.37,0.195,9.47,,13,10
m2.6_M5.6_i20_D2.4,6LAS,9,Known,0.593,0.798,4.79,,13,12
m2.6_M5.6_i20_D2.4,6LAS,1,Novel,0,0,11.9,,13,12
m2.6_M5.6_i20_D2.4,6LAS,2,Novel,0.037,0.00763,12.4,,13,12
m2.6_M5.6_i20_D2.4,6LAS,3,Novel,0,0,15.8,,13,12
m2.6_M5.6_i20_D2.4,6LAS,4,Novel,0,0,19.6,,13,12
m2.6_M5.6_i20_D2.4,6LAS,5,Novel,0,0,13.9,,13,12
m2.6_M5.6_i20_D2.4,6LAS,6,Novel,0,0,13.9,,13,12
m2.6_M5.6_i20_D2.4,6LAS,7,Novel,0,0,17.9,,13,12
m2.6_M5.6_i20_D2.4,6LAS,8,Novel,0,0,27.3,,13,12
m2.6_M5.6_i20_D2.4,6LAS,10,Novel,0,0,25.9,,13,12
m2.6_M5.6_i20_D2.4,6LAS,11,Novel,0,0,13.8,,13,12
m2.6_M5.6_i20_D2.4,6LAS,12,Novel,0,0,21.6,,13,12
m2.6_M5.6_i20_D2.4,6UBU,1,Known,1,0.424,3.02,,13,11
m2.6_M5.6_i20_D2.4,6UBU,2,Novel,0,0,12,,13,11
m2.6_M5.6_i20_D2.4,6UBU,3,Novel,0,0,27.5,,13,11
m2.6_M5.6_i20_D2.4,6UBU,4,Novel,0,0,33.7,,13,11
m2.6_M5.6_i20_D2.4,6UBU,5,Novel,0,0,8.9,,13,11
m2.6_M5.6_i20_D2.4,6UBU,6,Novel,0,0,8.94,,13,11
m2.6_M5.6_i20_D2.4,6UBU,7,Novel,0,0,25.1,,13,11
m2.6_M5.6_i20_D2.4,6UBU,8,Novel,0,0,14,,13,11
m2.6_M5.6_i20_D2.4,6UBU,9,Novel,0,0,27,,13,11
m2.6_M5.6_i20_D2.4,6UBU,10,Novel,0,0,36.4,,13,11
m2.6_M5.6_i20_D2.4,6UBU,11,Novel,0,0,20.3,,13,11
m2.6_M5.6_i20_D2.4,7ELR,1,Known,1,0.5,0.711,,13,6
m2.6_M5.6_i20_D2.4,7ELR,2,Novel,0,0,13.7,,13,6
m2.6_M5.6_i20_D2.4,7ELR,3,Novel,0,0,9.07,,13,6
m2.6_M5.6_i20_D2.4,7ELR,4,Novel,0,0,14.8,,13,6
m2.6_M5.6_i20_D2.4,7ELR,5,Novel,0,0,9.98,,13,6
m2.6_M5.6_i20_D2.4,7ELR,6,Novel,0,0,26.8,,13,6
m2.6_M5.6_i20_D2.4,8D2B,2,Novel,0,0,14.5,,13,4
m2.6_M5.6_i20_D2.4,8D2B,3,Novel,0,0,14.4,,13,4
m2.6_M5.6_i20_D2.4,8D2B,4,Novel,0,0,13.9,,13,4
m2.6_M5.6_i20_D2.4,8D2B,1,Overlap,0.696,0.491,6.39,,13,4
m2.6_M5.6_i25_D1.6,1F27,1,Known,0.75,1,1.47,,13,2
m2.6_M5.6_i25_D1.6,1F27,2,Novel,0,0,14.3,,13,2
m2.6_M5.6_i25_D1.6,1Q8N,1,Known,1,0.88,1.47,,13,6
m2.6_M5.6_i25_D1.6,1Q8N,2,Novel,0,0,8.49,,13,6
m2.6_M5.6_i25_D1.6,1Q8N,3,Novel,0.08,0.103,7.94,,13,6
m2.6_M5.6_i25_D1.6,1Q8N,4,Novel,0,0,23.6,,13,6
m2.6_M5.6_i25_D1.6,1Q8N,5,Novel,0,0,7.78,,13,6
m2.6_M5.6_i25_D1.6,1Q8N,6,Novel,0,0,12,,13,6
m2.6_M5.6_i25_D1.6,2GDI,1,Known,0.423,0.155,3.96,,13,8
m2.6_M5.6_i25_D1.6,2GDI,2,Known,0.5,0.853,5.68,,13,8
m2.6_M5.6_i25_D1.6,2GDI,3,Novel,0,0,10.4,,13,8
m2.6_M5.6_i25_D1.6,2GDI,4,Novel,0,0,33.9,,13,8
m2.6_M5.6_i25_D1.6,2GDI,5,Novel,0,0,22.6,,13,8
m2.6_M5.6_i25_D1.6,2GDI,6,Novel,0,0,8.06,,13,8
m2.6_M5.6_i25_D1.6,2GDI,7,Novel,0,0,14.9,,13,8
m2.6_M5.6_i25_D1.6,2GDI,8,Novel,0,0,24,,13,8
m2.6_M5.6_i25_D1.6,3E5C,2,Known,0.667,1,3.92,,13,3
m2.6_M5.6_i25_D1.6,3E5C,3,Known,0.481,0.967,4.15,,13,3
m2.6_M5.6_i25_D1.6,3E5C,1,Novel,0,0,12.1,,13,3
m2.6_M5.6_i25_D1.6,3NPQ,2,Known,0.462,1,5.33,,13,5
m2.6_M5.6_i25_D1.6,3NPQ,3,Known,0.5,1,4.62,,13,5
m2.6_M5.6_i25_D1.6,3NPQ,1,Novel,0,0,20.6,,13,5
m2.6_M5.6_i25_D1.6,3NPQ,4,Novel,0.0385,0.107,5.47,,13,5
m2.6_M5.6_i25_D1.6,3NPQ,5,Novel,0,0,16.3,,13,5
m2.6_M5.6_i25_D1.6,4B5R,4,Known,0.481,1,3.24,,13,6
m2.6_M5.6_i25_D1.6,4B5R,6,Known,0.37,0.66,5.52,,13,6
m2.6_M5.6_i25_D1.6,4B5R,1,Novel,0,0,19.7,,13,6
m2.6_M5.6_i25_D1.6,4B5R,2,Novel,0,0,14.7,,13,6
m2.6_M5.6_i25_D1.6,4B5R,3,Novel,0,0,24,,13,6
m2.6_M5.6_i25_D1.6,4B5R,5,Novel,0,0,20.2,,13,6
m2.6_M5.6_i25_D1.6,4RZD,1,Known,1,0.896,1.76,,13,5
m2.6_M5.6_i25_D1.6,4RZD,2,Novel,0,0,10,,13,5
m2.6_M5.6_i25_D1.6,4RZD,3,Novel,0,0,21,,13,5
m2.6_M5.6_i25_D1.6,4RZD,4,Novel,0,0,20.1,,13,5
m2.6_M5.6_i25_D1.6,4RZD,5,Novel,0,0,12.1,,13,5
m2.6_M5.6_i25_D1.6,5KX9,3,Known,0.593,0.888,3.34,,13,12
m2.6_M5.6_i25_D1.6,5KX9,12,Known,0.407,1,4.79,,13,12
m2.6_M5.6_i25_D1.6,5KX9,1,Novel,0,0,18.6,,13,12
m2.6_M5.6_i25_D1.6,5KX9,2,Novel,0,0,16.7,,13,12
m2.6_M5.6_i25_D1.6,5KX9,4,Novel,0,0,25.1,,13,12
m2.6_M5.6_i25_D1.6,5KX9,5,Novel,0,0,21,,13,12
m2.6_M5.6_i25_D1.6,5KX9,7,Novel,0,0,22.4,,13,12
m2.6_M5.6_i25_D1.6,5KX9,8,Novel,0,0,15,,13,12
m2.6_M5.6_i25_D1.6,5KX9,9,Novel,0,0,11.4,,13,12
m2.6_M5.6_i25_D1.6,5KX9,10,Novel,0.111,0.0545,8.01,,13,12
m2.6_M5.6_i25_D1.6,5KX9,11,Novel,0,0,16.8,,13,12
m2.6_M5.6_i25_D1.6,5KX9,6,Overlap,0.333,0.23,6.7,,13,12
m2.6_M5.6_i25_D1.6,6FZ0,1,Known,0.63,0.978,3.65,,13,5
m2.6_M5.6_i25_D1.6,6FZ0,3,Novel,0,0,15.2,,13,5
m2.6_M5.6_i25_D1.6,6FZ0,4,Novel,0,0,14.7,,13,5
m2.6_M5.6_i25_D1.6,6FZ0,5,Novel,0,0,17.3,,13,5
m2.6_M5.6_i25_D1.6,6FZ0,2,Overlap,0.37,0.236,8.92,,13,5
m2.6_M5.6_i25_D1.6,6LAS,2,Known,0.593,1,4.06,,13,5
m2.6_M5.6_i25_D1.6,6LAS,1,Novel,0,0,11.4,,13,5
m2.6_M5.6_i25_D1.6,6LAS,3,Novel,0,0,12,,13,5
m2.6_M5.6_i25_D1.6,6LAS,4,Novel,0,0,17.9,,13,5
m2.6_M5.6_i25_D1.6,6LAS,5,Novel,0,0,17,,13,5
m2.6_M5.6_i25_D1.6,6UBU,1,Known,1,1,0.737,,13,2
m2.6_M5.6_i25_D1.6,6UBU,2,Novel,0,0,26,,13,2
m2.6_M5.6_i25_D1.6,7ELR,1,Known,1,0.817,1.47,,13,4
m2.6_M5.6_i25_D1.6,7ELR,2,Known,0.455,0.303,4.89,,13,4
m2.6_M5.6_i25_D1.6,7ELR,3,Novel,0,0,9.39,,13,4
m2.6_M5.6_i25_D1.6,7ELR,4,Novel,0,0,11.1,,13,4
m2.6_M5.6_i25_D1.6,8D2B,1,Known,0.696,1,4.12,,13,3
m2.6_M5.6_i25_D1.6,8D2B,2,Novel,0,0,13.5,,13,3
m2.6_M5.6_i25_D1.6,8D2B,3,Novel,0,0,12.1,,13,3
m2.6_M5.6_i25_D1.8,1F27,1,Known,0.75,0.627,3.89,,13,3
m2.6_M5.6_i25_D1.8,1F27,2,Novel,0,0,9.49,,13,3
m2.6_M5.6_i25_D1.8,1F27,3,Novel,0,0,14.4,,13,3
m2.6_M5.6_i25_D1.8,1Q8N,1,Known,1,0.724,0.632,,13,7
m2.6_M5.6_i25_D1.8,1Q8N,2,Novel,0,0,16.2,,13,7
m2.6_M5.6_i25_D1.8,1Q8N,3,Novel,0,0,8.56,,13,7
m2.6_M5.6_i25_D1.8,1Q8N,4,Novel,0,0,23.6,,13,7
m2.6_M5.6_i25_D1.8,1Q8N,5,Novel,0,0,11.1,,13,7
m2.6_M5.6_i25_D1.8,1Q8N,6,Novel,0,0,7.78,,13,7
m2.6_M5.6_i25_D1.8,1Q8N,7,Novel,0,0,17.4,,13,7
m2.6_M5.6_i25_D1.8,2GDI,1,Known,0.423,0.155,3.96,,13,9
m2.6_M5.6_i25_D1.8,2GDI,2,Known,0.5,0.853,5.68,,13,9
m2.6_M5.6_i25_D1.8,2GDI,3,Novel,0,0,32.2,,13,9
m2.6_M5.6_i25_D1.8,2GDI,4,Novel,0,0,15.1,,13,9
m2.6_M5.6_i25_D1.8,2GDI,5,Novel,0,0,10.4,,13,9
m2.6_M5.6_i25_D1.8,2GDI,6,Novel,0,0,22.7,,13,9
m2.6_M5.6_i25_D1.8,2GDI,7,Novel,0,0,15.1,,13,9
m2.6_M5.6_i25_D1.8,2GDI,8,Novel,0,0,8.1,,13,9
m2.6_M5.6_i25_D1.8,2GDI,9,Novel,0,0,24,,13,9
m2.6_M5.6_i25_D1.8,3E5C,2,Known,0.778,0.986,3.03,,13,2
m2.6_M5.6_i25_D1.8,3E5C,1,Novel,0,0,11.9,,13,2
m2.6_M5.6_i25_D1.8,3NPQ,2,Known,0.462,0.953,5.48,,13,6
m2.6_M5.6_i25_D1.8,3NPQ,3,Known,0.5,0.968,4.77,,13,6
m2.6_M5.6_i25_D1.8,3NPQ,1,Novel,0,0,20.5,,13,6
m2.6_M5.6_i25_D1.8,3NPQ,4,Novel,0,0,10.5,,13,6
m2.6_M5.6_i25_D1.8,3NPQ,5,Novel,0.0385,0.107,5.47,,13,6
m2.6_M5.6_i25_D1.8,3NPQ,6,Novel,0,0,16.2,,13,6
m2.6_M5.6_i25_D1.8,4B5R,4,Known,0.519,1,3.19,,13,8
m2.6_M5.6_i25_D1.8,4B5R,8,Known,0.37,0.66,5.52,,13,8
m2.6_M5.6_i25_D1.8,4B5R,1,Novel,0,0,17,,13,8
m2.6_M5.6_i25_D1.8,4B5R,2,Novel,0,0,21.8,,13,8
m2.6_M5.6_i25_D1.8,4B5R,3,Novel,0,0,24,,13,8
m2.6_M5.6_i25_D1.8,4B5R,5,Novel,0,0,11.9,,13,8
m2.6_M5.6_i25_D1.8,4B5R,6,Novel,0,0,19.6,,13,8
m2.6_M5.6_i25_D1.8,4B5R,7,Novel,0,0,9.48,,13,8
m2.6_M5.6_i25_D1.8,4RZD,1,Known,1,0.896,1.76,,13,7
m2.6_M5.6_i25_D1.8,4RZD,2,Novel,0,0,10.6,,13,7
m2.6_M5.6_i25_D1.8,4RZD,3,Novel,0,0,14,,13,7
m2.6_M5.6_i25_D1.8,4RZD,4,Novel,0,0,20.7,,13,7
m2.6_M5.6_i25_D1.8,4RZD,5,Novel,0,0,20.2,,13,7
m2.6_M5.6_i25_D1.8,4RZD,6,Novel,0,0,12.2,,13,7
m2.6_M5.6_i25_D1.8,4RZD,7,Novel,0,0,40.6,,13,7
m2.6_M5.6_i25_D1.8,5KX9,9,Known,0.63,0.71,4.25,,13,11
m2.6_M5.6_i25_D1.8,5KX9,1,Novel,0,0,17.1,,13,11
m2.6_M5.6_i25_D1.8,5KX9,2,Novel,0,0,20.8,,13,11
m2.6_M5.6_i25_D1.8,5KX9,3,Novel,0,0,22.3,,13,11
m2.6_M5.6_i25_D1.8,5KX9,4,Novel,0,0,11.9,,13,11
m2.6_M5.6_i25_D1.8,5KX9,5,Novel,0,0,21.3,,13,11
m2.6_M5.6_i25_D1.8,5KX9,6,Novel,0,0,9.41,,13,11
m2.6_M5.6_i25_D1.8,5KX9,8,Novel,0,0,16.8,,13,11
m2.6_M5.6_i25_D1.8,5KX9,10,Novel,0.111,0.0517,7.89,,13,11
m2.6_M5.6_i25_D1.8,5KX9,11,Novel,0,0,14.4,,13,11
m2.6_M5.6_i25_D1.8,5KX9,7,Overlap,0.593,0.346,6.68,,13,11
m2.6_M5.6_i25_D1.8,6FZ0,3,Known,0.704,0.948,3.64,,13,6
m2.6_M5.6_i25_D1.8,6FZ0,2,Novel,0,0,8.93,,13,6
m2.6_M5.6_i25_D1.8,6FZ0,4,Novel,0,0,15.2,,13,6
m2.6_M5.6_i25_D1.8,6FZ0,5,Novel,0,0,14.6,,13,6
m2.6_M5.6_i25_D1.8,6FZ0,6,Novel,0,0,17.3,,13,6
m2.6_M5.6_i25_D1.8,6FZ0,1,Overlap,0.37,0.27,8.23,,13,6
m2.6_M5.6_i25_D1.8,6LAS,2,Known,0.593,1,4.06,,13,6
m2.6_M5.6_i25_D1.8,6LAS,1,Novel,0,0,12,,13,6
m2.6_M5.6_i25_D1.8,6LAS,3,Novel,0,0,13.2,,13,6
m2.6_M5.6_i25_D1.8,6LAS,4,Novel,0,0,25.8,,13,6
m2.6_M5.6_i25_D1.8,6LAS,5,Novel,0,0,27.3,,13,6
m2.6_M5.6_i25_D1.8,6LAS,6,Novel,0,0,17.9,,13,6
m2.6_M5.6_i25_D1.8,6UBU,1,Known,1,0.824,1.35,,13,6
m2.6_M5.6_i25_D1.8,6UBU,2,Novel,0.0909,0.0781,5.31,,13,6
m2.6_M5.6_i25_D1.8,6UBU,3,Novel,0,0,26,,13,6
m2.6_M5.6_i25_D1.8,6UBU,4,Novel,0,0,17.3,,13,6
m2.6_M5.6_i25_D1.8,6UBU,5,Novel,0,0,27.1,,13,6
m2.6_M5.6_i25_D1.8,6UBU,6,Novel,0,0,36.4,,13,6
m2.6_M5.6_i25_D1.8,7ELR,1,Known,1,0.621,1.07,,13,3
m2.6_M5.6_i25_D1.8,7ELR,2,Novel,0,0,9.05,,13,3
m2.6_M5.6_i25_D1.8,7ELR,3,Novel,0,0,12.8,,13,3
m2.6_M5.6_i25_D1.8,8D2B,1,Known,0.696,0.977,4.06,,13,4
m2.6_M5.6_i25_D1.8,8D2B,2,Novel,0,0,13.5,,13,4
m2.6_M5.6_i25_D1.8,8D2B,3,Novel,0,0,9.16,,13,4
m2.6_M5.6_i25_D1.8,8D2B,4,Novel,0,0,12,,13,4
m2.6_M5.6_i25_D2.0,1F27,1,Known,0.75,0.627,3.89,,13,4
m2.6_M5.6_i25_D2.0,1F27,2,Novel,0,0,18,,13,4
m2.6_M5.6_i25_D2.0,1F27,3,Novel,0,0,9.49,,13,4
m2.6_M5.6_i25_D2.0,1F27,4,Novel,0,0,14.3,,13,4
m2.6_M5.6_i25_D2.0,1Q8N,2,Known,1,0.709,0.79,,13,7
m2.6_M5.6_i25_D2.0,1Q8N,1,Novel,0,0,9.66,,13,7
m2.6_M5.6_i25_D2.0,1Q8N,3,Novel,0,0,16.2,,13,7
m2.6_M5.6_i25_D2.0,1Q8N,4,Novel,0,0,12.6,,13,7
m2.6_M5.6_i25_D2.0,1Q8N,5,Novel,0,0,23.6,,13,7
m2.6_M5.6_i25_D2.0,1Q8N,6,Novel,0.12,0.025,7,,13,7
m2.6_M5.6_i25_D2.0,1Q8N,7,Novel,0,0,17.4,,13,7
m2.6_M5.6_i25_D2.0,2GDI,1,Known,0.615,0.444,4.27,,13,10
m2.6_M5.6_i25_D2.0,2GDI,2,Novel,0.0385,0.0682,9.28,,13,10
m2.6_M5.6_i25_D2.0,2GDI,3,Novel,0,0,32.2,,13,10
m2.6_M5.6_i25_D2.0,2GDI,4,Novel,0,0,15.1,,13,10
m2.6_M5.6_i25_D2.0,2GDI,5,Novel,0,0,12.9,,13,10
m2.6_M5.6_i25_D2.0,2GDI,6,Novel,0,0,22.7,,13,10
m2.6_M5.6_i25_D2.0,2GDI,7,Novel,0,0,10.4,,13,10
m2.6_M5.6_i25_D2.0,2GDI,8,Novel,0,0,18.9,,13,10
m2.6_M5.6_i25_D2.0,2GDI,9,Novel,0,0,8.18,,13,10
m2.6_M5.6_i25_D2.0,2GDI,10,Novel,0,0,24.1,,13,10
m2.6_M5.6_i25_D2.0,3E5C,2,Known,0.778,0.986,3.03,,13,2
m2.6_M5.6_i25_D2.0,3E5C,1,Novel,0,0,11.8,,13,2
m2.6_M5.6_i25_D2.0,3NPQ,2,Known,0.462,0.953,5.48,,13,8
m2.6_M5.6_i25_D2.0,3NPQ,3,Known,0.5,0.968,4.77,,13,8
m2.6_M5.6_i25_D2.0,3NPQ,1,Novel,0,0,20.5,,13,8
m2.6_M5.6_i25_D2.0,3NPQ,4,Novel,0,0,11.1,,13,8
m2.6_M5.6_i25_D2.0,3NPQ,5,Novel,0.0385,0.0682,7.16,,13,8
m2.6_M5.6_i25_D2.0,3NPQ,6,Novel,0,0,8.18,,13,8
m2.6_M5.6_i25_D2.0,3NPQ,7,Novel,0,0,24.1,,13,8
m2.6_M5.6_i25_D2.0,3NPQ,8,Novel,0,0,16.2,,13,8
m2.6_M5.6_i25_D2.0,4B5R,4,Known,0.63,0.818,3.18,,13,8
m2.6_M5.6_i25_D2.0,4B5R,1,Novel,0,0,18.6,,13,8
m2.6_M5.6_i25_D2.0,4B5R,2,Novel,0,0,14.1,,13,8
m2.6_M5.6_i25_D2.0,4B5R,3,Novel,0,0,24,,13,8
